	g__Bacteroides	g__Parabacteroides	g__Odoribacter	g__Sutterella	g__Oscillospira	g__Fusobacterium	g__Ruminococcus	g__Blautia	g__Bifidobacterium	g__Bilophila	g__Faecalibacterium	g__Prevotella	g__Coprococcus	g__Akkermansia	g__Butyricimonas	g__Haemophilus	g__Pseudomonas	g__Dorea	g__Paraprevotella	g__Streptococcus	g__Roseburia	g__Delftia	g__Elizabethkingia	g__Lachnospira	g__Eggerthella	g__Escherichia	g__Propionibacterium	g__Corynebacterium	g__Veillonella	g__Campylobacter	g__Staphylococcus	g__Eubacterium	g__Desulfovibrio	g__Actinobacillus	g__Alistipes	g__Neisseria	g__Micrococcus	g__Holdemania	g__Collinsella	g__Dialister	g__Rothia	g__Chryseobacterium	g__Pedobacter	g__Enterococcus	g__Mycobacterium	g__Enterobacter	g__Anaerostipes	g__Herbaspirillum	g__Acinetobacter	g__Cloacibacterium	g__Aerococcus	g__Sphingomonas	g__Agrobacterium	g__Facklamia	g__Clostridium	g__Trabulsiella	g__Lactobacillus	g__Actinomyces	g__Nitrospira	g__Comamonas	g__Oxalobacter	g__Frondihabitans	g__Enhydrobacter	g__Devosia	g__Epulopiscium	g__Gemella	g__Variovorax	g__Methylobacterium	g__Microbacterium	g__Stenotrophomonas	g__Brevundimonas	g__Gluconacetobacter	g__Anaerococcus	g__Actinotalea	g__Leptotrichia	g__Phycicoccus
g__Aerococcus	-0.308239830918515	-0.0351751186557315	0.311600368228237	0.203964790164348	0.0930537415705888	-0.285681336003544	-0.227743938242205	0.0771828536940087	0.0197595441680892	-0.0704896772711465	0.134516197194145	-0.040713284530733	-0.108009375742533	-0.325820761461482	-0.170531494472882	0.0363787236031199	0.383087826595375	-0.280272439709473	-0.220578945430172	0.246534104684684	0.28798535648471	0.244769278098208	-0.115752472508817	-0.225490108935516	-0.331940950266875	-0.155519930441149	0.279005234235818	0.434383857411341	-0.15786702645943	0.112325968134297	0.574552219076429	-0.419977872292987	-0.210812607711598	0.457737026427815	0.477460895805782	0.197067998069401	-0.140636205004089	0.068881233214048	0.301964158257476	-0.233517835830966	0.115773777867863	-0.173810317350128	-0.07515032526596	0.141070971610589	0.238321877659197	-0.0245426353940516	-0.000217385814512135	0.441338485530982	0.0553354767087583	0.28539152468263	1	0.615240961197014	-0.518904545744543	0.584888810530233	-0.347725346534969	-0.064790849186475	0.269659298100233	-0.230859611156367	0.291014826247703	0.286474530697414	0.0345713623745186	0.368916348874866	-0.215347414503921	-0.213426693248149	-0.287549824662376	-0.364623648884304	-0.446833034948108	0.13567407062907	-0.183762665160084	-0.124280805257047	0.583506151285045	-0.387461967073588	-0.55430361339245	0.286158000417015	-0.196317980661247	-0.41088385828424
g__Sphingomonas	0.0800395127734745	-0.449630439684597	0.0725003551370206	0.212455577441021	-0.104134226902335	-0.14494608030228	0.0148923374116908	0.0723652466206851	-0.042336067710188	-0.424030870827292	0.242973178848733	-0.0335027107396677	0.0380170892902788	-0.548846035500948	-0.0198614512199102	0.30378794207063	0.153202753325399	-0.0516973652782591	-0.289497029774454	0.242092154832983	0.463622065176024	-0.120128389263252	-0.149630750256186	-0.473087968650566	-0.300634262404609	-0.0108287495063856	0.237472873082089	0.300079884629004	0.165487783925129	0.555490005116877	0.537951560148449	-0.527043677600273	-0.255521258025646	0.34191748484912	0.266163504084356	0.300408623516757	0.0585317611907571	-0.135181904662735	0.029116592410675	0.199826728781524	-0.078578478724234	-0.401443724162758	-0.24622935972574	-0.228161214294399	0.148272806883607	0.132599198813471	-0.0719625718373338	0.309777740073654	-0.0241277204116452	0.273401266257352	0.615240961197014	1	-0.332007562093037	0.308176289283615	-0.480449245969497	0.3564243767627	0.497823097390558	0.0965456371640515	0.0740441894042023	0.301359345437625	-0.0409120822126096	0.0245864472654987	-0.191259957430817	-0.0686252486472082	-0.344360935313202	-0.166492385758759	-0.538027590668722	0.564768898658771	-0.170950856200628	-0.336300221801146	0.419520036299394	-0.4454668371989	-0.319992816093382	0.309194808836315	0.154764360296126	-0.0747832127570795
g__Agrobacterium	0.454107396557429	0.102894973303903	-0.477951107075401	-0.261647867653778	0.0355430888087012	0.586836233543042	0.390837486088412	-0.244664454778957	0.0987096458821229	0.264044881133193	-0.111156073016703	0.135264460364724	-0.0531240861274507	0.368942283545394	-0.113877138670103	0.464751781094753	-0.386249216674581	0.00170068161753528	-0.260097705214439	-0.188200861656749	-0.11925974738752	-0.239564935614298	-0.113240587073766	0.115650174844264	0.231807653950596	0.578520613891591	-0.58383857302408	-0.439645417878203	0.618934334558221	0.140484271896723	-0.141289004979499	0.577340559505038	0.28317768494908	-0.205692854175243	-0.401607733633482	-0.0221943994135319	0.231275920413603	-0.335728172484792	-0.786679969217218	0.0668596889645846	0.298327153267272	-0.050163446292955	-0.168468524494753	-0.418909939226967	-0.0844291650484789	0.427675016793529	0.183147460418083	-0.323809085325464	0.439164472339785	-0.403761762828074	-0.518904545744543	-0.332007562093037	1	-0.294791880365801	-0.0421051078127874	0.354838108515874	0.0106325669547535	0.303004884026898	-0.0449553693173684	-0.502874876061851	0.0980503325560603	0.0448168335772012	-0.196052249787407	0.070061968522137	0.564924326194372	-0.103063345525932	-0.148262494388315	0.215688353694395	-0.355756700723183	-0.107053600390084	-0.375122478197838	-0.0508086669158862	0.146371281341328	-0.186751740436774	0.404253662691699	0.333974801760108
g__Facklamia	-0.277658323122122	-0.161065753410217	0.195144973136418	0.310395192431333	-0.1633972383416	-0.140951399991872	-0.199122486584155	0.0537533587609273	0.0504196266374399	-0.242830698696489	0.240125413860322	0.0281662524023665	0.0529904713452407	-0.150200609540184	-0.132931431450706	0.277842806206146	0.286355937285277	-0.0411348695344898	-0.185086397229675	0.280456853089113	0.154804899964651	0.0974394670594682	-0.413805977893681	-0.214308496641626	-0.417526053032531	-0.160051637700966	0.223928168492143	0.399499892253062	0.0990815129502929	0.310835131418972	0.555701630036147	-0.165295103146067	-0.16577458341077	0.684888921368813	0.555253968182726	0.392539798428673	-0.400590248108844	0.176530640432731	0.157852825157143	-0.372244923876316	0.273492391070934	-0.343532041177112	-0.353017248936622	0.247264938053004	0.382793269115937	-0.257205621327528	-0.153118729706371	0.611823614365266	0.0513587930466982	0.305912153097659	0.584888810530233	0.308176289283615	-0.294791880365801	1	-0.410215575560682	0.268341093046501	0.199838889870519	-0.404485426165653	0.527851804529587	0.400308243226439	-0.087105149359859	0.418023732376691	-0.419280374834111	-0.454423513068836	-0.127257101706968	-0.313300818129556	-0.287367238613615	-0.284475814489175	-0.326371869932401	-0.220067979482385	0.559587212387188	-0.42981024683883	-0.303930765258889	-0.123952817708777	-0.198299766780059	-0.343258250915194
g__Clostridium	0.0672396833688075	0.449802130237917	0.476440573400165	0.209341357848614	0.453464482828925	-0.237064553870691	0.416182932431971	0.446693117862457	0.256268259440327	0.320721007273097	0.379652992626687	-0.166248356342732	0.572582956768622	0.457944856520662	0.26968926308916	-0.412726394366507	-0.529137815450561	0.490406706867316	0.270207946673323	-0.418453045094975	-0.187627466083739	-0.250893905368272	0.0144906565113524	0.58631037381675	0.596103423846335	-0.147795867368287	-0.0965765303540095	-0.739149641273996	-0.385045000610086	-0.302265766070787	-0.783625357340771	0.473923270038142	0.078494539788141	-0.339420958896743	-0.06387222247199	-0.555673972435828	-0.020494643768909	0.609432098984002	0.225114237201855	-0.167408054652221	-0.40888813805812	0.180180834968707	0.161184795879592	-0.0597005943128967	-0.56356185843034	-0.306330766768792	0.300655088748807	-0.455116984271774	-0.120196907352112	-0.308545310485259	-0.347725346534969	-0.480449245969497	-0.0421051078127874	-0.410215575560682	1	-0.633656226057989	-0.648315335144805	-0.230676793293739	-0.20431652941517	-0.252233516065205	0.266495214641136	-0.44744631359505	0.510267159929525	-0.132233807720933	0.424278942731554	0.152580421399329	0.272043694146776	-0.289066572671486	0.39343326032434	0.132109993038391	-0.113798970487904	0.195337159165814	0.00386148767711468	-0.00306692900763587	0.0106565760745857	-0.108365960324666
g__Trabulsiella	0.046613010397971	-0.600945564939233	-0.465005471419075	-0.0223659727263215	-0.414036174656841	0.308163636298815	0.249286895499164	-0.0581613473566493	0.0105805289913931	-0.565512999045393	0.0875647281291617	-0.0611828443129216	0.0075904592752859	-0.360663509140077	-0.208638830585249	0.669677817281623	0.0764309465520916	-0.00891958242709687	-0.436919112392446	0.432052075611926	0.352780437182458	-0.212198765035277	-0.104912124436725	-0.450255519778258	-0.152033127959417	0.169140806354651	0.166123345746824	0.205041844119703	0.787047579791834	0.661008971804233	0.498278971824492	-0.204414991437064	-0.184847292112394	0.32420126161786	-0.0640503771598754	0.505228417317667	-0.0472800219431587	-0.354954359762072	-0.470737676464794	0.205616075929925	0.487770168161475	-0.261577480759965	-0.307419367276852	-0.0467287737812242	0.304008175279167	0.199022785300452	-0.18467122142667	0.265064102442678	0.0361479592533631	0.179190563793221	-0.064790849186475	0.3564243767627	0.354838108515874	0.268341093046501	-0.633656226057989	1	0.60906098512749	0.305037994244899	0.27098456495292	0.203714972756734	-0.294148189266501	0.147883559124296	-0.51554419857249	0.0530348015413443	-0.175208211588654	-0.0564178958897138	-0.355245590623819	0.0801040932570264	-0.47706941583722	-0.395350292681501	-0.00316990158224447	-0.272832612859756	0.0705433066040378	-0.149578891409014	0.289184476963917	0.338382145459962
g__Lactobacillus	-0.294982673228473	-0.500345844613263	-0.242830414170883	-0.312197081501009	-0.0300029298774881	0.0609622332962548	-0.0448195953190517	0.110630621356405	-0.136246380524054	-0.333828472838505	-0.171256321728157	-0.110625329493248	-0.322868369110082	-0.545294116992672	-0.276347107033199	0.300368308863242	0.475193683234153	-0.44801124282922	-0.556172690632603	0.403897377886318	0.449661029696127	0.242441597523546	0.320257966983592	-0.378314332814154	-0.133570517824633	0.120947100191903	0.433383171244246	0.336017577484494	0.370715278698429	0.275889522685564	0.63922634222411	-0.4162069621784	-0.351642791850137	0.198036951886903	0.0405825147598459	0.0421440698572564	0.0916076752478681	-0.617831436786338	-0.01204775541749	0.219719001360949	0.484675937371634	0.118474403621491	0.179077391727631	-0.220082151628239	0.0530743600842239	0.532781737880984	0.144472525576358	0.177395522487288	0.280863853095521	-0.00604448554485333	0.269659298100233	0.497823097390558	0.0106325669547535	0.199838889870519	-0.648315335144805	0.60906098512749	1	0.595359839393987	0.136211251692652	-0.0772317323777904	0.128911339856273	0.104491540078873	-0.381354513222827	0.340928602577107	-0.326578782783803	-0.40819624943171	-0.349273715813134	0.150857520883413	-0.458437755980479	-0.426929248258132	0.0461244834441047	-0.369492056967562	-0.0946599697646002	0.171106204280068	0.0532731943611587	0.204508008441736
g__Actinomyces	0.122419018793468	-0.245422763227376	-0.26950851707944	-0.583310718962678	0.242475574703899	0.170284441820993	0.025497385793579	0.0319587579352673	-0.321496259493666	0.0732227671332878	-0.274283995734325	0.0317806490886877	-0.282396738341719	-0.268338987435848	-0.0141391258610454	-0.029053696905987	0.20879869967663	-0.391835326819967	-0.304177136419526	-0.106840697241682	0.210086182139789	0.157217454938163	0.626047410656322	-0.0676128227930167	0.142452318920281	0.259655271054343	0.0740109270120249	-0.094161808200651	0.166419566125917	-0.108896093336028	0.0160601170651779	-0.118943059497566	0.00267265995652236	-0.499237640546465	-0.290902392455098	-0.372313380631571	0.482323117825975	-0.680370766534039	-0.092189570575616	0.484995934941534	0.208989004241916	0.490851319865328	0.464827299905346	-0.387861091136208	-0.39560735851812	0.72917397080408	0.392214780899127	-0.350682441949972	0.335293756285095	-0.440250959217708	-0.230859611156367	0.0965456371640515	0.303004884026898	-0.404485426165653	-0.230676793293739	0.305037994244899	0.595359839393987	1	-0.330277619447179	-0.473631798213167	0.381850108178071	-0.279944893148008	0.117891267477793	0.720281815958521	0.00924367555007137	-0.165367843538288	0.0520392080899659	0.349948568002342	-0.137165614369688	-0.140889574569061	-0.495098432984096	-0.0596565677875082	0.0991121054364323	0.333566684131183	0.290386234633586	0.397263515061004
g__Nitrospira	-0.452346286761312	-0.13642248175713	-0.180309246709497	0.243091979376012	-0.355865066045888	0.13188074671512	0.062283445772278	0.063279869397612	0.14571017923273	-0.170652310478748	0.211860887514132	0.153504066376804	0.125493245039206	0.158956017801398	-0.156508530157059	0.524490771844603	0.124833764001951	0.0365950222073639	-0.383127529934857	0.433218540092548	-0.117433554977511	-0.0537579490063258	-0.279232791707696	-0.255956370927635	-0.172604664117811	-0.165082691599258	0.425741839528599	0.345553184400205	0.355120470269788	0.15699497285271	0.461455345654652	0.149452950182838	0.0808229161847585	0.564769618006451	0.297952997539347	0.178888779182847	-0.743711316047473	0.0900507405836637	-0.00425871872436236	-0.604086706362009	0.527380487203561	-0.239461544944389	-0.286745106304634	0.254950596578997	0.498806466873854	-0.326212935819849	-0.324960471739769	0.599175844318947	0.0821616321367948	0.168875660905883	0.291014826247703	0.0740441894042023	-0.0449553693173684	0.527851804529587	-0.20431652941517	0.27098456495292	0.136211251692652	-0.330277619447179	1	0.250207521045894	-0.404928060192639	0.56386465053191	-0.698460859942882	-0.496806706416908	-0.254451089678717	-0.432310045273748	-0.236242073198023	-0.400256162124725	-0.409922947109084	-0.0917779881795203	0.265076202657629	-0.0492641369127347	0.0339673461227624	-0.276161053491656	-0.298108619293605	0.0740374557335859
g__Comamonas	-0.287763942307391	-0.419706257759371	0.260028976539917	0.600623479341934	-0.473125236649656	-0.172552759816274	-0.26805773350569	-0.0708169985598635	0.0734759983978461	-0.546491207553999	0.257431315516112	0.197538110560583	0.156220615535632	-0.213168821267782	0.27845823586332	0.0494845330130853	0.179210210801619	0.275097908586968	0.341720592231465	0.184903855453437	0.205495702493192	-0.113382210881729	-0.383240510168222	-0.326446841903461	-0.571160680558374	-0.550005430102839	0.282508888237585	0.530494001365254	-0.0206697033551023	0.340099225547243	0.188712750962112	-0.378975204762247	-0.0274127273995448	0.535642855387967	0.488748930601387	0.549706380101433	-0.369543456527088	0.385217582504022	0.267235064566282	-0.17081002720386	0.0588718649623279	-0.342514181370405	-0.348551559029905	0.37000263410144	0.478560288670853	-0.586397186796778	-0.550880658991473	0.559221524894242	-0.444033840232661	0.658343295995108	0.286474530697414	0.301359345437625	-0.502874876061851	0.400308243226439	-0.252233516065205	0.203714972756734	-0.0772317323777904	-0.473631798213167	0.250207521045894	1	-0.557989270742818	0.195091012499149	-0.257211991848251	-0.313194832469742	-0.460091726853476	0.316796800956852	-0.0690532829804623	-0.348608620047737	0.233716930878996	-0.042530319072853	0.367057389703327	0.0154299371642948	-0.123073653239374	-0.344688748526696	-0.15534519960387	-0.0717476490145984
g__Oxalobacter	-0.105123143293046	0.222085578052586	0.395082948207289	-0.272977055301754	0.850223650334119	-0.302347325718864	0.16909195026567	0.387097080800966	0.141491655720249	0.342673637133968	-0.0412925303522092	-0.343763719842567	-0.0481171621921481	-0.0776925474826535	-0.032940924452126	-0.438024787200631	0.0489354005655415	-0.234232237695837	-0.254765122557347	-0.247253775092852	0.245054917172993	0.256145974662012	0.418855382574028	0.504709968585448	0.454355408970506	0.123120695946018	-0.118372289056897	-0.453374873014558	-0.363376069415232	-0.306944163080937	-0.177292799654426	0.0900817704224256	-0.252111221314354	-0.324343730843842	-0.0683698336338862	-0.567715933165956	0.480599891457965	-0.169558159205982	0.146063848262536	0.235396679827186	-0.168804492958812	0.358058556678608	0.4333471528239	-0.442800398614878	-0.655199089583908	0.549313529870913	0.823502389452293	-0.595182295396845	0.443258819501867	-0.48324652833931	0.0345713623745186	-0.0409120822126096	0.0980503325560603	-0.087105149359859	0.266495214641136	-0.294148189266501	0.128911339856273	0.381850108178071	-0.404928060192639	-0.557989270742818	1	-0.366067193834617	0.528624267581149	0.360588974469924	0.4662692884312	-0.288300415710177	-0.102782016294872	0.251722058657312	-0.0597742955449507	-0.105780618556838	-0.102966837670724	-0.360829699781231	-0.486379004486317	0.505103085816177	0.0937159201194369	-0.330347522653677
g__Frondihabitans	0.00701626730876696	0.161357594491933	-0.202369424215421	0.0738384719944887	-0.353739435816604	0.344509704833949	-0.374629695526537	-0.424712108756654	-0.243523772561482	0.234031327570431	-0.102541520164545	0.497760142246138	-0.266751101211095	0.225804874593736	-0.111480365523893	0.412332369802881	0.263878144195751	-0.269428041694442	-0.149369730908711	0.049154739722804	-0.37439872966122	0.224926857138216	-0.283184584037153	-0.42756238525816	-0.574175347966735	0.136692975996969	0.0769048921649064	0.498829084801184	0.283912047243562	-0.0135796742856506	0.491694132913825	0.0535930607213622	0.346699472950641	0.387766855787389	0.308858799028467	0.30362298025525	-0.355377723409421	-0.0772847480344231	-0.0643373119570606	-0.595169308561921	0.420557644223886	-0.167177301277404	-0.282294444246735	0.255760690647914	0.626184886690329	-0.141837904028719	-0.346939228911832	0.619769073752708	0.145824694045299	0.122667511290823	0.368916348874866	0.0245864472654987	0.0448168335772012	0.418023732376691	-0.44744631359505	0.147883559124296	0.104491540078873	-0.279944893148008	0.56386465053191	0.195091012499149	-0.366067193834617	1	-0.634485871891977	-0.355392190203662	-0.132022627786473	-0.357209410637993	-0.0670982483455712	-0.0913106549029565	-0.410971619987786	0.149040838872576	0.350449193810982	0.0308850122091549	-0.0296423267935762	-0.0955005957857172	-0.166048460549469	-0.00961365251181859
g__Enhydrobacter	0.0340807168109484	0.273872693034403	0.543380316113359	-0.173498442510695	0.612971456350207	-0.4304601851121	0.0447438068218401	0.334408258289536	0.0415673476420463	0.170555651536321	-0.0460741295996269	-0.364235888515843	0.0995438291940276	-0.0463568411589416	0.140820076144481	-0.659202656915828	-0.0692672010465565	0.0632492420608248	0.401324067473268	-0.316491900035331	0.0561474040534806	0.140440325776506	0.47842624453821	0.55036429981399	0.452552270998282	0.0124218789044252	-0.161624756453719	-0.469942732712599	-0.610041046644613	-0.302975443114796	-0.594831421655079	-0.0353997206918409	-0.219546165726666	-0.510938911762221	-0.280511749679431	-0.333875162675927	0.574648614178945	0.215276305030367	0.288560826486373	0.471568700292431	-0.586937015844261	0.380403751474309	0.547010022930175	-0.095743422479599	-0.572724912389457	0.122309390132352	0.523793707359878	-0.547941350024592	-0.217050423699114	-0.0682940250041201	-0.215347414503921	-0.191259957430817	-0.196052249787407	-0.419280374834111	0.510267159929525	-0.51554419857249	-0.381354513222827	0.117891267477793	-0.698460859942882	-0.257211991848251	0.528624267581149	-0.634485871891977	1	0.450628627342973	0.258916066560196	0.363464548487883	0.222087644293595	0.133826381781501	0.544035107875641	0.178806610298437	-0.257409502222856	0.0757201789373823	-0.0930731178515999	0.292938756988874	0.109576085455531	-0.369595384701228
g__Devosia	0.114368271217881	0.0195224745016478	-0.13437221892158	-0.772609616440029	0.19630857417455	0.022704282604562	-0.261884371490703	-0.0409174293667287	-0.444655471105383	0.0722303949963316	-0.51574561055609	-0.101747917347323	-0.456777533941553	-0.320638534503409	-0.168890764593289	-0.249597449543628	0.4613116905027	-0.496357721351686	0.0705455041877932	-0.0683580868407845	0.0173834593610296	0.484464945259984	0.828910159516896	0.0841791354151019	0.191332940021511	0.343697055641976	0.127243008238231	0.118473140575015	-0.126983469963124	-0.307615599059157	-0.0689150909743289	-0.288089464824865	-0.143712019722371	-0.585139478732079	-0.517348596238879	-0.18265451073203	0.583111577701106	-0.570740930032532	0.140080837862087	0.635821622625694	-0.0377886002662872	0.714188699487544	0.692160672245073	0.0145977303711578	-0.259767523856975	0.641582945974374	0.304351628929981	-0.364094528550533	0.02063898146534	-0.207327694599103	-0.213426693248149	-0.0686252486472082	0.070061968522137	-0.454423513068836	-0.132233807720933	0.0530348015413443	0.340928602577107	0.720281815958521	-0.496806706416908	-0.313194832469742	0.360588974469924	-0.355392190203662	0.450628627342973	1	-0.112753102167071	0.183313009111138	0.405514553376258	0.306804739891376	0.143346333072373	0.183257922048344	-0.449249393780519	0.168501892706036	0.269607412109329	0.297733903036282	0.139477345807916	0.184035182236664
g__Epulopiscium	0.292023702834153	0.47163592418272	0.312013058817804	0.0186557370907709	0.585198556674463	-0.0183659986283171	0.357862331047988	0.190630864545943	0.197812642239925	0.442495446799465	0.181793435889424	-0.160375710776753	0.210321451691676	0.292059167527942	-0.000878084636904077	-0.113613167866346	-0.442254649463326	0.161619730684645	-0.147990463835353	-0.474191178538159	-0.00911192848621463	-0.116984224407089	-0.133827108138994	0.426206993941839	0.341904539822532	0.293610825376104	-0.49629986334636	-0.642102085420788	0.125527583047739	-0.0374287217528269	-0.416958257617449	0.513725876967357	0.0122925974861552	-0.0724082639547216	-0.102396550541227	-0.304004096845247	0.333828811476955	0.178169290671417	-0.222578308619426	-0.140833692194905	-0.00243022671388651	0.0319644082723321	-0.0769368691434217	-0.417134709925944	-0.412367206398207	0.226784332203074	0.514833351523099	-0.405333930216383	0.364975837842627	-0.396938592691461	-0.287549824662376	-0.344360935313202	0.564924326194372	-0.127257101706968	0.424278942731554	-0.175208211588654	-0.326578782783803	0.00924367555007137	-0.254451089678717	-0.460091726853476	0.4662692884312	-0.132022627786473	0.258916066560196	-0.112753102167071	1	-0.250034502142336	-0.134850237039892	-0.0355925412756395	-0.110774840700278	-0.200308318148471	-0.117143249869881	-0.27676779174934	-0.32462975036258	-0.0814831809486083	0.425663085917933	-0.131174582325275
g__Gemella	0.184531399067311	-0.173453735061431	0.0144446297913228	0.0800593660774038	-0.287774734439724	0.0434440467089714	-0.0894311964311647	-0.13311704845215	-0.0671679957358912	-0.276228410255545	-0.0221223007178929	0.114740778679099	0.160695833833422	0.0433718721171187	0.289044054725255	-0.181386942608892	-0.10234820101395	0.390818883559256	0.723625303391648	-0.0942837289813419	-0.0900783971339044	-0.208159902178286	0.0693111958206717	-0.0216948391669533	-0.04077592917591	-0.196407793680881	-0.1424665381725	0.0160918518103204	-0.203217061500451	-0.00231384908496666	-0.4342102996294	-0.00819453921242128	0.117610829824996	-0.332886348287508	-0.214566089665243	0.246526819733087	0.200684416007432	0.287808208456715	-0.024721864121808	0.399002583624484	-0.452427374824732	-0.0224244442454794	0.0848881540385366	0.25586531037225	0.0260676926525308	-0.28838609278639	-0.351657580344573	-0.0899313398168876	-0.686500177190427	0.345587828437043	-0.364623648884304	-0.166492385758759	-0.103063345525932	-0.313300818129556	0.152580421399329	-0.0564178958897138	-0.40819624943171	-0.165367843538288	-0.432310045273748	0.316796800956852	-0.288300415710177	-0.357209410637993	0.363464548487883	0.183313009111138	-0.250034502142336	1	0.403351298559638	0.00681959320591068	0.656121731895352	0.300797826373217	-0.274707617886668	0.387133354781195	0.393055054299851	-0.204278484011305	0.0202303524226697	0.12886303035725
g__Variovorax	0.00211890170614401	0.365259962025698	-0.0491294558011244	-0.406997967344946	-0.161937025754136	0.10444946229367	-0.412285037966399	-0.248639234406367	-0.424471093302134	0.269300459830369	-0.328849893243433	0.180799639898666	-0.196679996303948	0.265313410372388	0.161872179748936	-0.373951585573454	0.167311897927578	-0.126031091530361	0.565531991029928	-0.265094853170221	-0.559278482088637	0.366380774496376	0.504367129026054	0.058330046223254	0.0150724656580921	0.0459507849097054	0.0534593222155121	0.0435640052376112	-0.304659600694532	-0.514636074790355	-0.441969399653513	-0.0214136884323219	0.266698896415879	-0.474811501376635	-0.364851618332189	-0.182828797652994	0.166659411107024	-0.00610817096922208	0.336193175273598	0.0963386112225937	-0.101593638442729	0.624983126779828	0.560392091044099	0.443590226499724	0.0101223742030335	-0.106356974006	-0.0753760103616317	-0.0127427365648242	-0.408852786797689	-0.0396495533016225	-0.446833034948108	-0.538027590668722	-0.148262494388315	-0.287367238613615	0.272043694146776	-0.355245590623819	-0.349273715813134	0.0520392080899659	-0.236242073198023	-0.0690532829804623	-0.102782016294872	-0.0670982483455712	0.222087644293595	0.405514553376258	-0.134850237039892	0.403351298559638	1	-0.343121196504668	0.422371960566421	0.541598434514551	-0.423702560071391	0.647561781300823	0.534872500215952	-0.13697495563541	-0.109347133978542	0.120029952754947
g__Methylobacterium	0.425547267629199	-0.0844877911769554	-0.259072642133546	-0.326424790495725	0.06786756657365	0.367144768911835	-0.0764023822944823	-0.308619184474522	-0.207327293955367	0.111203907164617	-0.296887462951273	0.191606964686335	-0.281391258758524	-0.120181073757683	-0.0342978389346679	0.143213763292864	-0.0646689784019179	-0.270723931784471	-0.0830562468806579	-0.113924664540669	0.131234648988979	-0.0234281217038253	0.248496399681169	-0.068404450254902	0.0332660515837552	0.353328361414479	-0.442621585451392	-0.0828891813528481	0.0436386669266838	0.128020036452511	0.172328576170266	-0.107438368698347	0.131247877798249	-0.254431345467239	-0.186347409152058	0.00731391677573743	0.54883460143544	-0.457068148907976	-0.32131437833212	0.425844681313895	-0.4369338781817	-0.0501338924975105	0.134768745519457	-0.411803747000629	-0.165330389221603	0.557155226239926	0.186348751659003	-0.298325738817974	0.197924646814747	-0.191732303907391	0.13567407062907	0.564768898658771	0.215688353694395	-0.284475814489175	-0.289066572671486	0.0801040932570264	0.150857520883413	0.349948568002342	-0.400256162124725	-0.348608620047737	0.251722058657312	-0.0913106549029565	0.133826381781501	0.306804739891376	-0.0355925412756395	0.00681959320591068	-0.343121196504668	1	0.0128626913823484	0.143334763063037	-0.231773158034195	-0.134954773170587	-0.0833528311105701	0.494945119027203	0.205455310831541	0.0291565088169126
g__Microbacterium	0.223699677048827	0.133447922200917	0.328227647828773	0.201763895875787	0.0387192647338387	-0.10451433880581	-0.266627403966448	-0.0499999047727734	-0.198342650218218	0.0819671590272481	0.0555600711897082	0.258766869856445	0.126074014294585	0.235772023588997	0.578301073703075	-0.550253479333895	-0.0704365262914246	0.245968928887276	0.812912550278975	-0.465001095467143	-0.187932541368653	-0.0585417291076466	0.143364184581379	0.111484234496032	-0.0538869824708754	-0.315772981353724	-0.181066328709028	-0.0530080848597312	-0.52806988870133	-0.288552052811347	-0.528668897547084	-0.0729216243794387	0.348122659518133	-0.359518357641701	0.0313373941567962	-0.136700177144421	0.261811581285399	0.351769638096769	0.356384542284884	0.183975924600411	-0.590182808287733	0.119211742988721	0.241668879945198	0.177833701880464	-0.246802786262835	-0.248074737239165	-0.0514584404514862	-0.201967844335533	-0.421680120731606	0.00609105240991398	-0.183762665160084	-0.170950856200628	-0.355756700723183	-0.326371869932401	0.39343326032434	-0.47706941583722	-0.458437755980479	-0.137165614369688	-0.409922947109084	0.233716930878996	-0.0597742955449507	-0.410971619987786	0.544035107875641	0.143346333072373	-0.110774840700278	0.656121731895352	0.422371960566421	0.0128626913823484	1	0.308110867750751	-0.244568479387685	0.441473541899545	0.137207304661316	0.137360795124987	-0.0357430973878398	0.0665901301023212
g__Stenotrophomonas	0.264139879079359	0.631978424818084	-0.208805387166192	-0.431566608080007	-0.177511260168323	0.420012906393775	-0.399295516674548	-0.538514688253515	-0.43731317330769	0.478492927393563	-0.530487572504712	0.338668502210987	-0.325219318298234	0.35043380889956	-0.0162922770369904	-0.183791250121587	0.096409985030677	-0.210700487889727	0.522389758770937	-0.219696039315722	-0.705787225305247	0.417239551539124	0.357691125333342	0.0550061720103911	-0.0377063218265824	0.355187496225084	-0.253441920111475	0.193596939775654	-0.367921645967139	-0.414408225722339	-0.124732901004737	0.0764230882070792	0.401017474544969	-0.439936008586679	-0.436291180976726	0.0580193329899304	0.174158925543477	-0.0654940195612089	0.0802980759832242	0.0308775802406809	-0.43386131095181	0.367965350836031	0.43964054425517	0.468709113047821	0.327741782873142	0.000766388034124454	-0.198040037542528	0.0128535427352591	-0.274288701298447	0.0193276253004351	-0.124280805257047	-0.336300221801146	-0.107053600390084	-0.220067979482385	0.132109993038391	-0.395350292681501	-0.426929248258132	-0.140889574569061	-0.0917779881795203	-0.042530319072853	-0.105780618556838	0.149040838872576	0.178806610298437	0.183257922048344	-0.200308318148471	0.300797826373217	0.541598434514551	0.143334763063037	0.308110867750751	1	-0.268249666389763	0.626558262726924	0.437428590920101	0.106005684168994	-0.321545339470211	-0.0157283908051151
