	g__Acidaminococcus	g__Acinetobacter	g__Actinobacillus	g__Actinomyces	g__Aggregatibacter	g__Akkermansia	g__Alistipes	g__Allobaculum	g__Anaerostipes	g__Anaerotruncus	g__Atopobium	g__Bacteroides	g__Bifidobacterium	g__Bilophila	g__Blautia	g__Butyricicoccus	g__Butyricimonas	g__Candidatus Solibacter	g__Christensenella	g__Clostridium	g__Collinsella	g__Coprococcus	g__Corynebacterium	g__Cronobacter	g__Delftia	g__Desulfovibrio	g__Dialister	g__Dorea	g__Eggerthella	g__Eikenella	g__Enterobacter	g__Enterococcus	g__Erwinia	g__Escherichia	g__Eubacterium	g__Faecalibacterium	g__Fusobacterium	g__Gemella	g__Granulicatella	g__Haemophilus	g__Holdemania	g__Kingella	g__Klebsiella	g__Lachnospira	g__Lactobacillus	g__Leptotrichia	g__Leuconostoc	g__Megamonas	g__Megasphaera	g__Mogibacterium	g__Morganella	g__Neisseria	g__Nitrosotalea	g__Odoribacter	g__Oribacterium	g__Oscillospira	g__Parabacteroides	g__Paraprevotella	g__Parvimonas	g__Peptostreptococcus	g__Phascolarctobacterium	g__Plesiomonas	g__Prevotella	g__Proteus	g__Pseudomonas	g__Pseudoramibacter_Eubacterium	g__Roseburia	g__Ruminococcus	g__Sarcina	g__Selenomonas	g__Serratia	g__Shigella	g__SMB53	g__Sphingomonas	g__Streptococcus	g__Sutterella	g__Turicibacter	g__Veillonella	g__Weissella	g__Zea
g__Pseudomonas	0.0491185031896717	0.637484643126279	-0.26648683130924	0.309766890993385	-0.0789333853020175	-0.210379612303514	0.0331757103974628	0.21251595093895	-0.146248321867517	0.11714035463777	-0.00106005115730628	-0.263662022309899	-0.0648320406858612	-0.157161413261073	-0.0058723822058655	-0.0556481753190382	-0.0139877505867477	0.0341397319510809	0.169495292834681	0.00675941450963908	-0.0146855079768278	-0.219145883240228	0.14610977054801	0.0919774503431668	0.37287522345965	-0.224045869895075	0.13560615156743	-0.0288466371863777	-0.000714919487695544	0.0540635268814548	-0.229327099711947	0.0668793941021982	-0.176143128814741	0.178354583569378	0.0647138029651131	-0.302632540058227	-0.109085968536256	0.254067594645029	0.140876117367261	-0.334730685564239	0.0318560758814539	0.306221666082945	-0.229394854483883	0.027158852003296	0.0152176877798815	0.022771115778226	0.270748842707485	-0.30519163210904	-0.0946197030372544	-0.0182838548098708	0.0365144938865666	0.271880164648749	-0.0670857619508661	-0.0308079712844246	-0.0352237846564859	-0.150109843807611	-0.0244306400509534	0.0585263821231391	-0.225346620279082	0.00579070990514781	-0.226802508034196	0.0959442728572803	-0.158730389537833	-0.108330957707965	1	0.270359291390513	0.00928692167270621	0.0775067457614146	-0.0723327028474217	0.1206773500753	-0.0046316670370357	0.470250272037463	-0.170116451695772	0.41321044422747	0.151969312451835	-0.20520305675036	-0.171636613149935	-0.133736828332132	0.373796967103742	0.322625178791596
g__Pseudoramibacter_Eubacterium	0.0944604129442332	0.147471184700884	0.162188053273555	0.120088122730458	0.195348029294171	-0.073495388481823	0.287506587868362	-0.148434274492255	-0.213031155864916	0.158554100064409	-0.0805084876377992	0.104218770957056	0.0583762330168708	-0.0104677934491151	0.0699716811729195	0.0857896585832727	-0.114254900027952	-0.0760600087242648	0.131225381577337	0.114158384171548	-0.290323410695049	-0.38486661382182	0.129791513899448	-0.0950651922227909	0.251620792959836	-0.15562882960277	0.310819135575303	0.121582845698792	0.425451513953632	0.318545002401664	-0.257852758841081	-0.105213258679894	-0.288542606165006	0.0435222775367594	0.297677915715992	0.285968600295744	-0.116357028023261	0.0716260990472283	0.19428180138908	-0.290735619332124	0.313929297961964	0.0127780266102399	-0.317770973025057	-0.0172110322147222	-0.359482463501299	-0.141946027114438	0.0446579596159418	-0.272075065158503	-0.174095531577355	0.125012864517223	-0.00720449113022016	0.0989939356666414	-0.233206402084139	0.142213638651123	0.141613839793971	0.0704250584856781	0.137205181144353	-0.096713371518171	0.280951381225758	0.0839711880142122	-0.125200072061233	-0.157490355782929	-0.190133210849555	-0.127459688580412	0.270359291390513	1	-0.367722488792733	0.196670835373379	-0.0121407819613083	-0.141256325254932	-0.222079591647703	0.309133188360755	-0.0539064940537522	0.212406490922118	0.0406911227702217	-0.149216206583746	-0.12261698525307	-0.331558292495859	0.281934278393427	0.17211009800598
g__Roseburia	-0.0867995204775136	0.00700259686297705	-0.125296262423121	-0.0904856836361376	-0.342539977814648	0.112317183359326	-0.0534793160426479	0.0268057473060933	0.525464569846129	0.212185703995231	-0.182971408992363	-0.0172510395131622	0.204289355837537	-0.024551814748272	0.44425699544288	-0.0298587742053918	0.116192392536159	0.0178301697744145	0.321934188023287	-0.100063468898776	0.444403776978662	0.530617921146707	0.0272066139954991	0.054485138178521	-0.206167592565978	-0.101736091182894	0.151592189097959	0.237318047399657	-0.406577488570544	-0.292003271594881	0.0696874554276843	0.0984897308213536	0.195984878302275	-0.258815975731574	0.175162123038624	-0.0559052839951701	-0.145432736276158	-0.116008711879529	-0.219705993039568	-0.0353721369095974	-0.030981801240425	-0.183543936585423	0.0187863171100676	0.569009647369891	0.168561844781885	0.262732953583949	-0.100317666697261	0.0613414501102178	-0.126499980882306	-0.435896147687995	-0.229416200807012	-0.0101090293189935	0.144963028473907	0.0809333726612245	-0.419563067986173	0.470406767998841	-0.109582395959291	0.149089009781923	-0.310890486818497	0.048561774040547	-0.0790784978222345	-0.0476079179122299	0.067369430495352	-0.200187809998593	0.00928692167270621	-0.367722488792733	1	0.0382538303999065	0.094900567319036	0.0469830851513924	0.0258455549069574	-0.309934654249783	-0.164783120156663	-0.171687944745574	-0.269435956031251	-0.0383159421925505	0.0622064399341168	0.197760266378827	-0.283907198218888	-0.141570787953559
g__Ruminococcus	-0.0387971703768494	0.0164587640786879	0.0680689939941046	0.313916169881428	-0.282728166018089	-0.0849521048965075	0.171613894628367	-0.170107274210975	0.268339371513118	0.141033013482256	0.165410914896823	0.284025874872973	0.29690969013368	0.11086002830221	-0.118201397652129	0.262135452279529	0.199658264178168	0.0762582890829099	0.230123294163542	0.0132052216591651	0.247688402272677	0.0640583282033743	-0.0485324327503066	-0.377804042115896	0.310971433239206	0.0729570097263296	0.0619575910895139	0.159820841856415	0.128979767783953	-0.155209890623265	-0.413379777475001	-0.00494570912491145	-0.230973141181923	-0.185419761040831	0.304380475841201	0.359541262035247	-0.112375669175359	-0.342514781048807	-0.117288917568129	-0.398647652565351	0.251282322856296	-0.129438659264064	-0.28143972587735	0.109289065431142	0.041161448393557	-0.356347402971222	0.00565284013341074	-0.307242156466033	-0.152797480788862	0.312742653565774	-0.0446480629507791	-0.166193784566057	-0.18689985888866	-0.080508479699192	-0.038656326556979	0.281068282063306	0.202390300514266	0.0370221089513112	-0.112750438432427	-0.118288096889015	-0.011809436357569	-0.0992726307330558	-0.0594375825275416	0.0762491341661735	0.0775067457614146	0.196670835373379	0.0382538303999065	1	-0.0643487848761793	-0.376184584306811	-0.33310524839197	0.040678745946263	0.349149108752648	0.221036945731052	0.103704331222262	0.0329184156612994	0.211406635223914	-0.459635173796377	-0.127816293613745	-0.0334914356302668
g__Sarcina	-0.105838498977938	0.00211915795261111	0.185241304389539	0.119435025983256	-0.00696897664425177	0.402812725175511	-0.190278199349486	0.094903611462628	0.139778037866175	-0.28960771867763	0.133862551480133	-0.197926739112053	-0.213911322413339	-0.0946528246552337	0.107063827642729	0.243991593783979	-0.0359107613441586	-0.0163161111696208	-0.180018524416561	0.0710168681998841	-0.112678857134315	0.0329300362652955	0.112527518016528	-0.171860172867562	-0.152826494517846	-0.239035624716795	0.449625098923867	0.169529338697783	0.0501964010186418	0.062199713239539	-0.0190625426225179	-0.000105555682242821	-0.033475082563315	-0.131616052985849	0.280524213254732	-0.0422349580159181	0.361430121325315	0.356860412560534	-0.0179874356654819	0.197475675805678	-0.11572800003133	-0.168378169848755	-0.150979252945231	0.233828430009088	-0.419438142742712	0.445027867774906	-0.135867463766827	0.0864861018908799	-0.220006806254518	-0.0318601015721031	-0.069764028863563	0.192931381299589	-0.047965498957708	-0.181931029208426	0.0503735166288106	0.119036869235949	-0.375898417246425	-0.236733557735068	0.137018454822702	0.214108530026893	-0.269585238948542	-0.234691821290035	0.0239476394540371	-0.209982220442871	-0.0723327028474217	-0.0121407819613083	0.094900567319036	-0.0643487848761793	1	-0.0947632290645248	-0.136432964256335	0.0392302284152894	0.224952413412821	-0.266279638696433	-0.0213568168332319	-0.0915725948044268	0.538028865945048	0.161228875861647	0.0951853184284942	0.161614436582602
g__Selenomonas	-0.095091683687494	0.0971144839177708	-0.164515677495963	-0.126735661560932	0.047728017243718	-0.180068901913999	-0.186846157709433	0.137946678026006	-0.244519224419555	0.0468888248289258	-0.00994497398260253	0.00932563333971679	-0.0745732234591036	-0.183577182841379	-0.14178409173631	-0.0345376252515367	0.0200900195964132	0.234277585826823	-0.125000718005705	0.213894010615472	0.157150306096936	-0.0174915759221768	-0.016107687948788	0.465910533888337	-0.184136117564016	-0.120428496757831	-0.0718672520606336	-0.184297595463703	-0.0706359385170703	0.155790419133928	0.183673267828079	-0.246901473004634	0.0705523671191414	0.197899209589877	-0.0676916463353844	-0.588745737910898	0.392178285255444	0.0834769471323314	0.0486728569541056	0.0866382509091901	-0.188611189180368	0.105155724491402	0.23092977275916	-0.196180305976912	0.256006605093699	0.327564757808862	-0.0847115391714175	0.111753512125975	0.0637156978167303	-0.136163546237286	0.126075090930101	0.0691478074515221	0.189218911705427	-0.00685436370495207	0.0621374238108799	-0.269956406571444	0.206229759753329	-0.00740505355030636	-0.149706613387504	-0.069662839235526	-0.145775191258454	0.350206907214422	0.0725035308686243	0.163608066784154	0.1206773500753	-0.141256325254932	0.0469830851513924	-0.376184584306811	-0.0947632290645248	1	0.115112600106021	0.284621636795286	-0.112262941909531	-0.187258732968919	0.0900914095788098	-0.187629129517279	-0.0715264732622127	0.395867569291231	0.107262157158949	-0.143590295901474
g__Serratia	-0.0621840812027161	0.141355543234029	-0.10901485763438	0.245103934235813	-0.227221971265457	0.0267365287132754	-0.334318358291636	0.282161103892347	0.0811848121402041	-0.250656439399018	0.452511293956088	-0.489457853500483	-0.0532332627390076	-0.453906577041256	-0.242401256443058	-0.178850720572198	-0.415881670037431	-0.0746990129283793	-0.183948122192296	-0.0746385730943771	-0.00810056967279682	-0.352939468388378	0.176668911883762	0.0321288617292265	0.123259931824551	0.128526383245762	0.0317675445092071	-0.12251782710163	-0.448106334859607	-0.220709644135549	0.275773704410166	0.382783702270657	0.217563191758981	0.386500073064762	-0.0429816554876319	-0.0733066451991098	-0.0134547348585035	-0.0165534512240831	0.430452504127771	0.169266902013494	-0.373213925714731	0.357925985051263	0.329888447745663	-0.145184628625984	0.339758828634161	0.124526630567296	0.117973118008563	0.0167396419857757	0.123784112725625	-0.151774924643055	0.566267126883067	-0.0295699459155312	0.125166416244054	-0.389116401473688	-0.183138780121127	-0.458343853721274	-0.380156779718111	-0.180220334516366	-0.24005361931079	-0.216947947346852	-0.216158132999577	0.0578019789655984	0.0303159635577852	0.209921957843805	-0.0046316670370357	-0.222079591647703	0.0258455549069574	-0.33310524839197	-0.136432964256335	0.115112600106021	1	0.167549425697393	-0.194469789618056	0.272251472716117	0.3208497864379	0.0231515121556745	-0.227494929660192	0.495996507722783	0.404763580558164	0.234491093465525
g__Shigella	0.0109987440696556	0.278998646144406	-0.135407473125581	0.395274478199462	-0.178518388545286	-0.0824072150507089	-0.24411956837226	0.383187929483918	-0.265765260443024	-0.229763723908848	0.302963807550422	-0.113044932123892	-0.00135479749621914	-0.346173292266535	-0.29631696156574	0.0672460546652515	-0.276740747824913	-0.0366200464709209	-0.11735740690308	0.296268998101933	-0.249579307057351	-0.541025870787028	0.220209835687632	0.135044480812776	0.2835946435178	-0.101520328936553	0.352703038915203	-0.310888049023532	0.0244126969470024	-0.0250782286899287	-0.25126610522074	0.297145749478439	-0.25837089892371	0.454212970166522	0.110132689344998	-0.188308898338923	0.0584101388639463	0.0504996337792083	0.359573122932229	-0.075582746294777	-0.173770619911857	0.223104446941602	-0.134465062820169	-0.0803969077466731	0.211543105933303	0.223535311575116	0.416947606005474	-0.129776871870006	0.0375334396115855	0.350480158629778	0.379229447255121	0.306585676355023	0.170475059940168	-0.340919507138	0.112010640998593	-0.433612307361722	0.0321446754645262	-0.245118873980863	-0.155456855572678	-0.102847801642626	-0.550635902110903	-0.117380692494944	0.062059784973686	0.0211767404441404	0.470250272037463	0.309133188360755	-0.309934654249783	0.040678745946263	0.0392302284152894	0.284621636795286	0.167549425697393	1	0.105489390215656	0.264068762263587	0.409625533232177	-0.268529653379038	0.106351881733013	0.196389469858256	0.771192599174779	0.460475266165851
g__SMB53	-0.0803913531560977	-0.286663677536745	0.38062705043275	0.0921943642173487	-0.016092706474827	-0.0356088521881471	-0.00843219752873585	-0.106181236300833	0.213703269435523	-0.0457298453111309	0.134621267408761	0.150460193475893	0.0334216714211078	-0.0623999839443432	-0.360022659766566	0.332018858360135	0.266529159994003	0.024179709972445	0.00553346835971053	-0.066110148977917	0.139652483042983	-0.00219226228395476	-0.11359233002387	-0.0406697255365524	-0.0573624402198365	-0.162535161891545	-0.00622402366361508	-0.188064757193974	0.148577186089701	0.0359931663814646	-0.276329443007722	0.00748168419373957	-0.294456728181846	-0.0962690357974286	0.179570546620485	0.217297589556633	0.278878785617846	-0.0998322446349597	-0.328939643428358	0.074488266353293	0.0902732551394888	-0.085168593325242	-0.162719926665438	0.101834128783247	-0.0739616693441908	-0.0233223164176387	-0.173511334583735	0.0782037387963917	-0.162103148828804	0.253387960335909	0.0769230518105172	-0.15101097767978	-0.106381476890599	-0.214120519480527	-0.0501441431529958	-0.145547909580042	-0.0376177295461887	-0.162051373085514	0.269405801917776	0.0652802105499079	-0.0403341408620362	-0.103492147868064	0.34980693903295	0.075444054671277	-0.170116451695772	-0.0539064940537522	-0.164783120156663	0.349149108752648	0.224952413412821	-0.112262941909531	-0.194469789618056	0.105489390215656	1	-0.166465194412552	-0.102910041830766	0.240139709582624	0.599258241376876	-0.114663243977396	0.019514632984268	-0.0654272353578476
g__Sphingomonas	0.220171474052677	0.538772977646752	-0.155276346907915	0.409407003248071	-0.344270116185793	-0.0523508899203829	0.10253146485275	0.223159001866556	-0.0780194273727414	-0.121136544002997	0.306058767688458	-0.245916181292941	0.125800468616915	-0.101354620497123	-0.111586418816422	-0.0966980900944077	-0.231889292529947	-0.121232016130961	0.110381310874802	-0.0647268764516199	-0.0251784750279788	-0.361737234673309	0.149875254025533	-0.149346377962941	0.669532197049979	0.163759829829128	-0.0261057512901832	0.0115776840838589	-0.111536767594222	-0.181395849863418	-0.14367689163733	0.236967722273661	-0.101960936321407	0.250179383266743	0.0151553334380371	0.0698127108869607	-0.335470470783339	0.123555087980031	0.343742666888104	-0.375594064812178	-0.145313559879195	0.299276788990936	-0.168231659574059	-0.130675220757847	0.158761054357302	-0.16195375736856	0.332922321167376	-0.163881553683325	0.155802728813815	0.134128418301541	0.285144786321684	0.0639822369322961	-0.0317006747189072	-0.157433863677876	-0.0140928744527074	-0.296421255170021	0.0291492385105206	0.0910225616225295	-0.235066147929713	-0.149134571347337	-0.104081464462946	-0.0761065977530879	-0.0729014424711099	-0.139224487654646	0.41321044422747	0.212406490922118	-0.171687944745574	0.221036945731052	-0.266279638696433	-0.187258732968919	0.272251472716117	0.264068762263587	-0.166465194412552	1	0.358769014987021	-0.0261035156144671	-0.300060036154722	-0.263211223893712	0.354083079170318	0.361631825744043
g__Streptococcus	-0.356347411580826	0.347522915162768	-0.272073637224718	0.293388618812484	-0.14840519764323	0.107357565694187	0.158854996465486	0.0334422433538027	-0.270163707734867	-0.151440858213308	0.542574324313362	-0.446822439828374	-0.263155769400692	-0.201425949254368	-0.265969014514934	-0.207438064673034	-0.0923263400096871	-0.179865173520145	-0.00586815440021127	0.0582731931595072	-0.288963906810225	-0.404731820554617	0.29942154610915	-0.188282445231557	0.31870738763386	0.118016014785726	0.0986418218449456	-0.114672414704284	-0.275806329358769	-0.131288082116099	0.146622885866906	0.1080143757609	0.0150576000870903	0.365492137587189	0.313943048496896	-0.0677895309180129	0.0404384211825659	0.240205118747813	0.702064388889349	-0.116378716802682	-0.0800596184913612	0.135403850129828	0.17970639152737	-0.365857147473558	0.148144335302679	0.262913874830821	0.350270831124706	-0.0350163020250032	-0.120479212617317	0.28538096932851	0.284879127989755	-0.0264304002749704	-0.199542282006768	-0.212520984546698	0.316691261679867	-0.317582077814544	-0.21226214903951	0.288066083287637	-0.165348314409218	-0.146883070950049	-0.384087555144291	-0.0821181879960871	-0.138057108926674	0.0465850475224289	0.151969312451835	0.0406911227702217	-0.269435956031251	0.103704331222262	-0.0213568168332319	0.0900914095788098	0.3208497864379	0.409625533232177	-0.102910041830766	0.358769014987021	1	-0.259780553740139	-0.00957689157852431	0.221238976842958	0.457047654058906	0.362050407799031
g__Sutterella	0.182776207187024	-0.237321080286511	0.288209779386038	-0.160405912534624	0.252256747575282	-0.0492215385189218	0.0984836787990672	0.0855489450350704	0.0971054274380841	0.212193882102552	-0.288176588630409	0.202309904900716	0.175805201424019	0.0816657583800304	-0.220556287957025	0.135496952469046	0.201642403827124	0.000929887516355566	0.112489936138464	-0.440560115788643	0.112115006334382	0.178499452012885	-0.564247743104371	0.048500211103292	0.0647524368702455	0.0852182017405046	-0.346431808260793	-0.262400966105529	-0.115815358684547	0.0892183924786698	-0.0478384496417532	-0.0659986001912876	-0.0663352595441728	-0.260059963586141	-0.230526918802524	0.315773744365086	0.0204850193439286	0.0511837946881586	-0.191898939286697	0.311808325637271	-0.166425357413324	0.199397772240701	0.0207066978797275	0.0134260917117554	0.28010555205698	-0.11370669076089	-0.207987126328682	0.177146121349805	0.0220913181103594	-0.186315230334642	0.136669014247502	-0.377508426483832	0.226251268398128	0.161863868478198	-0.313543326901614	-0.173139410028436	-0.0935064120292021	-0.0968241411119086	0.280352816629339	0.183800076397824	0.499580434372033	-0.125300949073806	0.147532501579533	-0.082692378585624	-0.20520305675036	-0.149216206583746	-0.0383159421925505	0.0329184156612994	-0.0915725948044268	-0.187629129517279	0.0231515121556745	-0.268529653379038	0.240139709582624	-0.0261035156144671	-0.259780553740139	1	0.178152338915161	-0.109330061036832	-0.270840976231497	-0.305177133137632
g__Turicibacter	-0.163814631885843	-0.19971531148126	0.25970359915934	0.110161185054472	0.0104194091415861	0.238004909890602	-0.130343127430759	0.0241714441322797	0.233198606920001	-0.178138049124975	0.0875623534659784	0.144125144860192	0.0306204012535232	-0.139244307165625	-0.140578320292803	0.421428680738379	0.181338391348234	0.0991690660237601	-0.0723750447471029	-0.105794666145372	-0.0672433520392835	0.139914488584117	-0.00391506602056686	-0.156798539555505	-0.176551829908866	-0.137916850800146	0.202054166180001	-0.0884009572962646	0.0828291962221265	-0.0800289128868337	-0.162559368077929	0.14910574825597	-0.169742627095306	-0.114002327975614	0.14110516290325	0.0632550019672162	0.234131703632987	0.0907396985128992	-0.257652450647371	0.270147204653309	-0.108869115274907	-0.166539846370654	-0.0335243598795686	0.143209152445172	-0.114748558017079	0.151113348461473	-0.223478632288392	-0.0103913806025989	-0.276031385767735	0.137953690784852	-0.0953340852698621	0.0554122156713512	-0.0237156634631061	-0.242755390159557	0.0356611067129341	0.123716202326362	-0.239174578577921	-0.0739799558499909	0.199714297032456	0.118760594786412	-0.228745766115366	-0.190267783486594	0.17801919878465	-0.0791761918369733	-0.171636613149935	-0.12261698525307	0.0622064399341168	0.211406635223914	0.538028865945048	-0.0715264732622127	-0.227494929660192	0.106351881733013	0.599258241376876	-0.300060036154722	-0.00957689157852431	0.178152338915161	1	0.128694934275102	0.0150682334410491	0.0560802814410111
g__Veillonella	-0.378419176820844	-0.0123151294913564	-0.081625207453876	-0.0386028865085226	0.110223103259604	0.0981793906573573	-0.509825117577227	0.197670231220635	-0.0258566125735354	-0.293375442291883	0.185037183645281	-0.209656413019088	-0.254140727225926	-0.348167113379563	-0.223393774821191	-0.115822329975981	-0.206279644779544	0.0141404780159084	-0.389420959877127	-0.0613540888411622	-0.152991863334521	-0.257664670755777	0.0298736938228379	0.309270675806186	-0.36828954427919	-0.0413145581905317	0.148288533726539	-0.18586147275836	-0.31479643726849	0.12204073223375	0.399336495501118	0.178939546542593	0.23979603642462	0.240052480698008	-0.0339234934734197	-0.232725006808796	0.29683457336796	0.107229604783613	0.242311496606118	0.638523585799379	-0.273103683665531	0.221480541264412	0.467263675970079	-0.0225989961107523	0.264510162277186	0.386522853024067	-0.0634837751405216	0.122805373943134	-0.0629092280800685	-0.114532374199869	0.312999176699151	-0.0359774750162755	0.120170325221852	-0.169346302519609	-0.171463263988325	-0.216203651002464	-0.32399468593499	-0.131773910773486	-0.0829500823207018	0.0447198346283173	-0.393472485499366	0.178369421354244	-0.124631050014723	0.246184850615158	-0.133736828332132	-0.331558292495859	0.197760266378827	-0.459635173796377	0.161228875861647	0.395867569291231	0.495996507722783	0.196389469858256	-0.114663243977396	-0.263211223893712	0.221238976842958	-0.109330061036832	0.128694934275102	1	0.217032511227564	0.0621134268029178
g__Weissella	0.057781825210466	0.377031749125362	-0.0905987083102798	0.421297729873184	-0.162554364998323	0.215244938659812	-0.196409493969966	0.217043159633789	-0.160721488628645	-0.22540563662655	0.3508621039235	-0.372901219658991	-0.0644381533298375	-0.49280735725909	-0.11310443876364	0.00415567685137189	-0.316111718332884	-0.0890907010154137	-0.133124082548477	0.253765416317716	-0.353466500696538	-0.544534707862177	0.410118975703849	0.155349006510477	0.353112832645019	-0.0895392926095972	0.2828880299387	-0.204731027594577	0.000463319491345069	-0.0387602556054449	-0.070296897547625	0.472190004016581	-0.0397004974801789	0.659459732865351	0.200964929359704	-0.0673100999490378	0.0283918512292272	0.165226017254081	0.423163615297245	-0.0907225969912923	-0.127024208276579	0.344348124399066	-0.0182111439134468	-0.0210303511087927	0.0586318345730966	0.234342806514525	0.456968407021178	-0.204770404922158	-0.0382067401741709	0.269992841782564	0.323034307166659	0.333777443409246	0.0826073302943664	-0.506855080246807	0.0403769778504875	-0.493753193139374	-0.236434498408458	-0.147908171730795	-0.141001661737452	-0.247966042702939	-0.616708904543985	-0.127472385112034	0.0717702645068353	-0.0405465135216246	0.373796967103742	0.281934278393427	-0.283907198218888	-0.127816293613745	0.0951853184284942	0.107262157158949	0.404763580558164	0.771192599174779	0.019514632984268	0.354083079170318	0.457047654058906	-0.270840976231497	0.0150682334410491	0.217032511227564	1	0.67396204703608
g__Zea	0.0312596874782781	0.3820541811359	-0.134831723104586	0.419731213194117	-0.1669170889091	0.257353353852372	-0.106836078259525	0.130383520781672	-0.0368548014733288	-0.263849227302684	0.311641751274326	-0.424010569715094	-0.111876442072216	-0.337497276079229	0.123885227387894	0.0211608039164026	-0.305470893125658	-0.0683066650349588	-0.114039333219506	0.190601288627935	-0.346765944141172	-0.355734996569529	0.528311821502653	-0.137029669408464	0.327656456367989	-0.111550270786499	0.310797363956217	0.0808415048908314	0.139401398483659	-0.0537436653016857	-0.0868021961193441	0.481359959062363	0.00302939170478189	0.453743202947478	0.188444687170311	-0.00570967767221613	-0.0944895538656256	0.158391910878838	0.270623011700962	-0.187546387166889	-0.0247277274765421	0.196774845925687	-0.0640765761854296	0.00494353092570727	-0.240742674663031	0.100435037431576	0.430739153875069	-0.289710226213334	-0.0973016168465877	0.234096118180395	0.0844049855240449	0.390657635946305	-0.0308245024963379	-0.500276513502299	0.110989177970678	-0.211576390571884	-0.290134556666491	-0.0640949178471515	-0.140957263216007	-0.22500840475894	-0.513586626742805	-0.145968634950783	-0.0296977720351955	-0.17836930189027	0.322625178791596	0.17211009800598	-0.141570787953559	-0.0334914356302668	0.161614436582602	-0.143590295901474	0.234491093465525	0.460475266165851	-0.0654272353578476	0.361631825744043	0.362050407799031	-0.305177133137632	0.0560802814410111	0.0621134268029178	0.67396204703608	1
